PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Has_Cabin,Age_Group,Title,FamilySize,IsAlone,AgeGroup,FarePerPerson,FarePerPerson_Quintile,TicketFrequency,TicketFreq_Category,CabinDeck,Mother,NameLength,NameLength_Category,NameLength_Quintile,TicketPrefix,TicketPrefix_Category,Fare_log,FarePerPerson_log,Age_sqrt,NameLength_sqrt,FamilySize_Category,IsMinor,DeckCategory
292,1,1,"Bishop, Mrs. Dickinson H (Helen Walton)",female,19.0,1,0,11967,91.0792,B49,C,1,18-34,Mrs,2,0,YoungAdult,45.5396,Muy_Alto,2,Pareja,B,0,39,Medio,Q5,Numeric,Numeric,4.5226490762785785,3.8403035630800124,4.358898943540674,6.244997998398398,Pequeña,0,Superior
293,0,2,"Levy, Mr. Rene Jacques",male,36.0,0,0,SC/Paris 2163,12.875,D,C,1,35-59,Mr,1,1,Adult,12.875,Alto,1,Individual,D,0,22,Corto,Q2,SC_PARIS,Other,2.630088659632498,2.630088659632498,6.0,4.69041575982343,Solo,0,Media
294,0,3,"Haas, Miss. Aloisia",female,24.0,0,0,349236,8.85,F0,S,0,18-34,Miss,1,1,YoungAdult,8.85,Medio,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.2874714551839976,2.2874714551839976,4.898979485566356,4.358898943540674,Solo,0,Inferior
295,0,3,"Mineff, Mr. Ivan",male,24.0,0,0,349233,7.8958,F0,S,0,18-34,Mr,1,1,YoungAdult,7.8958,Bajo,1,Individual,F,0,16,Muy_Corto,Q1,Numeric,Numeric,2.1855792552411137,2.1855792552411137,4.898979485566356,4.0,Solo,0,Inferior
296,0,1,"Lewy, Mr. Ervin G",male,40.0,0,0,PC 17612,27.7208,C0,C,0,35-59,Mr,1,1,Adult,27.7208,Muy_Alto,1,Individual,C,0,17,Muy_Corto,Q1,PC,PC,3.357621598945279,3.357621598945279,6.324555320336759,4.123105625617661,Solo,0,Superior
297,0,3,"Hanna, Mr. Mansour",male,23.5,0,0,2693,7.2292,F0,C,0,18-34,Mr,1,1,YoungAdult,7.2292,Muy_Bajo,1,Individual,F,0,18,Muy_Corto,Q1,Numeric,Numeric,2.1076888046179385,2.1076888046179385,4.847679857416329,4.242640687119285,Solo,0,Inferior
298,0,1,"Allison, Miss. Helen Loraine",female,2.0,1,2,113781,151.55,C22 C26,S,1,0-17,Miss,4,0,Child,37.8875,Muy_Alto,4,Grupo_Pequeño,C,0,28,Corto,Q4,Numeric,Numeric,5.027492411162679,3.6606728622237554,1.4142135623730951,5.291502622129181,Mediana,1,Superior
299,1,1,"Saalfeld, Mr. Adolphe",male,40.0,0,0,19988,30.5,C106,S,1,35-59,Mr,1,1,Adult,30.5,Muy_Alto,1,Individual,C,0,21,Corto,Q2,Numeric,Numeric,3.449987545831587,3.449987545831587,6.324555320336759,4.58257569495584,Solo,0,Superior
300,1,1,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",female,50.0,0,1,PC 17558,247.5208,B58 B60,C,1,35-59,Mrs,2,0,MidAge,123.7604,Muy_Alto,2,Pareja,B,1,47,Medio,Q5,PC,PC,5.515526544247129,4.826395097890282,7.0710678118654755,6.855654600401044,Pequeña,0,Superior
301,1,3,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,21.5,0,0,9234,7.75,F0,Q,0,18-34,Miss,1,1,YoungAdult,7.75,Bajo,1,Individual,F,0,40,Medio,Q5,Numeric,Numeric,2.169053700369523,2.169053700369523,4.636809247747852,6.324555320336759,Solo,0,Inferior
302,1,3,"McCoy, Mr. Bernard",male,25.0,2,0,367226,23.25,F0,Q,0,18-34,Mr,3,0,YoungAdult,11.625,Medio,2,Pareja,F,0,18,Muy_Corto,Q1,Numeric,Numeric,3.188416617383492,2.5356789751614235,5.0,4.242640687119285,Pequeña,0,Inferior
303,0,3,"Johnson, Mr. William Cahoone Jr",male,19.0,0,0,LINE,0.0,F0,S,0,18-34,Mr,1,1,YoungAdult,0.0,Muy_Bajo,4,Grupo_Pequeño,F,0,31,Corto,Q4,LINE,Other,0.0,0.0,4.358898943540674,5.5677643628300215,Solo,0,Inferior
304,1,2,"Keane, Miss. Nora A",female,28.0,0,0,226593,12.35,E101,Q,1,18-34,Miss,1,1,YoungAdult,12.35,Alto,1,Individual,E,0,19,Muy_Corto,Q1,Numeric,Numeric,2.5915163848462583,2.5915163848462583,5.291502622129181,4.358898943540674,Solo,0,Media
305,0,3,"Williams, Mr. Howard Hugh ""Harry""",male,25.0,0,0,A/5 2466,8.05,F0,S,0,18-34,Mr,1,1,YoungAdult,8.05,Medio,1,Individual,F,0,33,Corto,Q5,A_,Other,2.2027647577118348,2.2027647577118348,5.0,5.744562646538029,Solo,0,Inferior
306,1,1,"Allison, Master. Hudson Trevor",male,0.92,1,2,113781,151.55,C22 C26,S,1,0-17,Master,4,0,Infant,37.8875,Muy_Alto,4,Grupo_Pequeño,C,0,30,Corto,Q4,Numeric,Numeric,5.027492411162679,3.6606728622237554,0.9591663046625439,5.477225575051661,Mediana,1,Superior
307,1,1,"Fleming, Miss. Margaret",female,35.0,0,0,17421,110.8833,C0,C,0,18-34,Miss,1,1,Adult,27.720825,Muy_Alto,4,Grupo_Pequeño,C,0,23,Corto,Q2,Numeric,Numeric,4.717456363787216,3.3576224693941916,5.916079783099616,4.795831523312719,Solo,0,Superior
308,1,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,17.0,1,0,PC 17758,108.9,C65,C,1,0-17,Mrs,2,0,Teen,54.45,Muy_Alto,2,Pareja,C,0,82,Muy_Largo,Q5,PC,PC,4.699570861409576,4.015481713796376,4.123105625617661,9.055385138137417,Pequeña,1,Superior
309,0,2,"Abelson, Mr. Samuel",male,30.0,1,0,P/PP 3381,24.0,F0,C,0,18-34,Mr,2,0,Adult,12.0,Alto,2,Pareja,F,0,19,Muy_Corto,Q1,P_PP,Other,3.2188758248682006,2.5649493574615367,5.477225575051661,4.358898943540674,Pequeña,0,Inferior
310,1,1,"Francatelli, Miss. Laura Mabel",female,30.0,0,0,PC 17485,56.9292,E36,C,1,18-34,Miss,1,1,Adult,28.4646,Muy_Alto,2,Pareja,E,0,30,Corto,Q4,PC,PC,4.0592215752427645,3.383189542769255,5.477225575051661,5.477225575051661,Solo,0,Media
311,1,1,"Hays, Miss. Margaret Bechstein",female,24.0,0,0,11767,83.1583,C54,C,1,18-34,Miss,1,1,YoungAdult,41.57915,Muy_Alto,2,Pareja,C,0,30,Corto,Q4,Numeric,Numeric,4.432699549165613,3.7513646968424084,4.898979485566356,5.477225575051661,Solo,0,Superior
312,1,1,"Ryerson, Miss. Emily Borie",female,18.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,1,0-17,Miss,5,0,YoungAdult,131.1875,Muy_Alto,2,Pareja,B,1,26,Corto,Q3,PC,PC,5.5735788721243535,4.884221369240597,4.242640687119285,5.0990195135927845,Grande,0,Superior
313,0,2,"Lahtinen, Mrs. William (Anna Sylfven)",female,26.0,1,1,250651,26.0,F0,S,0,18-34,Mrs,3,0,YoungAdult,26.0,Alto,1,Individual,F,1,37,Medio,Q5,Numeric,Numeric,3.295836866004329,3.295836866004329,5.0990195135927845,6.082762530298219,Pequeña,0,Inferior
314,0,3,"Hendekovic, Mr. Ignjac",male,28.0,0,0,349243,7.8958,F0,S,0,18-34,Mr,1,1,YoungAdult,7.8958,Bajo,1,Individual,F,0,22,Corto,Q2,Numeric,Numeric,2.1855792552411137,2.1855792552411137,5.291502622129181,4.69041575982343,Solo,0,Inferior
315,0,2,"Hart, Mr. Benjamin",male,43.0,1,1,F.C.C. 13529,26.25,F0,S,0,35-59,Mr,3,0,Adult,8.75,Medio,3,Grupo_Pequeño,F,0,18,Muy_Corto,Q1,FCC,Other,3.305053521109253,2.277267285009756,6.557438524302,4.242640687119285,Pequeña,0,Inferior
316,1,3,"Nilsson, Miss. Helmina Josefina",female,26.0,0,0,347470,7.8542,F0,S,0,18-34,Miss,1,1,YoungAdult,7.8542,Bajo,1,Individual,F,0,31,Corto,Q4,Numeric,Numeric,2.180891922715322,2.180891922715322,5.0990195135927845,5.5677643628300215,Solo,0,Inferior
317,1,2,"Kantor, Mrs. Sinai (Miriam Sternin)",female,24.0,1,0,244367,26.0,F0,S,0,18-34,Mrs,2,0,YoungAdult,13.0,Alto,2,Pareja,F,0,35,Corto,Q5,Numeric,Numeric,3.295836866004329,2.6390573296152584,4.898979485566356,5.916079783099616,Pequeña,0,Inferior
318,0,2,"Moraweck, Dr. Ernest",male,54.0,0,0,29011,14.0,F0,S,0,35-59,Rare,1,1,MidAge,14.0,Alto,1,Individual,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.70805020110221,2.70805020110221,7.3484692283495345,4.47213595499958,Solo,0,Inferior
319,1,1,"Wick, Miss. Mary Natalie",female,31.0,0,2,36928,164.8667,C7,S,1,18-34,Miss,3,0,Adult,82.43335,Muy_Alto,2,Pareja,C,1,24,Corto,Q3,Numeric,Numeric,5.11118445372147,4.4240481095298865,5.5677643628300215,4.898979485566356,Pequeña,0,Superior
320,1,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,40.0,1,1,16966,134.5,E34,C,1,35-59,Mrs,3,0,Adult,67.25,Muy_Alto,2,Pareja,E,1,56,Largo,Q5,Numeric,Numeric,4.908971640319756,4.223177434065069,6.324555320336759,7.483314773547883,Pequeña,0,Media
321,0,3,"Dennis, Mr. Samuel",male,22.0,0,0,A/5 21172,7.25,F0,S,0,18-34,Mr,1,1,YoungAdult,7.25,Muy_Bajo,1,Individual,F,0,18,Muy_Corto,Q1,A_,Other,2.1102132003465894,2.1102132003465894,4.69041575982343,4.242640687119285,Solo,0,Inferior
322,0,3,"Danoff, Mr. Yoto",male,27.0,0,0,349219,7.8958,F0,S,0,18-34,Mr,1,1,YoungAdult,7.8958,Bajo,1,Individual,F,0,16,Muy_Corto,Q1,Numeric,Numeric,2.1855792552411137,2.1855792552411137,5.196152422706632,4.0,Solo,0,Inferior
323,1,2,"Slayter, Miss. Hilda Mary",female,30.0,0,0,234818,12.35,F0,Q,0,18-34,Miss,1,1,Adult,12.35,Alto,1,Individual,F,0,25,Corto,Q3,Numeric,Numeric,2.5915163848462583,2.5915163848462583,5.477225575051661,5.0,Solo,0,Inferior
324,1,2,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,22.0,1,1,248738,29.0,F0,S,0,18-34,Mrs,3,0,YoungAdult,14.5,Alto,2,Pareja,F,1,51,Largo,Q5,Numeric,Numeric,3.4011973816621555,2.740840023925201,4.69041575982343,7.14142842854285,Pequeña,0,Inferior
325,0,3,"Sage, Mr. George John Jr",male,25.0,8,2,CA. 2343,69.55,F0,S,0,18-34,Mr,11,0,YoungAdult,9.935714285714285,Medio,7,Grupo_Grande,F,0,24,Corto,Q3,CA,CA,4.256321678298823,2.3920339730483793,5.0,4.898979485566356,Grande,0,Inferior
326,1,1,"Young, Miss. Marie Grice",female,36.0,0,0,PC 17760,135.6333,C32,C,1,35-59,Miss,1,1,Adult,45.211099999999995,Muy_Alto,3,Grupo_Pequeño,C,0,24,Corto,Q3,PC,PC,4.91730069488021,3.8332200289702034,6.0,4.898979485566356,Solo,0,Superior
327,0,3,"Nysveen, Mr. Johan Hansen",male,61.0,0,0,345364,6.2375,F0,S,0,60+,Mr,1,1,Senior,6.2375,Muy_Bajo,1,Individual,F,0,25,Corto,Q3,Numeric,Numeric,1.9792758428991135,1.9792758428991135,7.810249675906654,5.0,Solo,0,Inferior
328,1,2,"Ball, Mrs. (Ada E Hall)",female,36.0,0,0,28551,13.0,D,S,1,35-59,Mrs,1,1,Adult,13.0,Alto,1,Individual,D,0,23,Corto,Q2,Numeric,Numeric,2.6390573296152584,2.6390573296152584,6.0,4.795831523312719,Solo,0,Media
329,1,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,31.0,1,1,363291,20.525,F0,S,0,18-34,Mrs,3,0,Adult,6.841666666666666,Muy_Bajo,3,Grupo_Pequeño,F,1,46,Medio,Q5,Numeric,Numeric,3.0692150503137943,2.0594513968033334,5.5677643628300215,6.782329983125268,Pequeña,0,Inferior
330,1,1,"Hippach, Miss. Jean Gertrude",female,16.0,0,1,111361,57.9792,B18,C,1,0-17,Miss,2,0,Teen,28.9896,Muy_Alto,2,Pareja,B,0,28,Corto,Q4,Numeric,Numeric,4.077184839375167,3.400850654892709,4.0,5.291502622129181,Pequeña,1,Superior
331,1,3,"McCoy, Miss. Agnes",female,21.5,2,0,367226,23.25,F0,Q,0,18-34,Miss,3,0,YoungAdult,11.625,Medio,2,Pareja,F,0,18,Muy_Corto,Q1,Numeric,Numeric,3.188416617383492,2.5356789751614235,4.636809247747852,4.242640687119285,Pequeña,0,Inferior
332,0,1,"Partner, Mr. Austen",male,45.5,0,0,113043,28.5,C124,S,1,35-59,Mr,1,1,MidAge,28.5,Muy_Alto,1,Individual,C,0,19,Muy_Corto,Q1,Numeric,Numeric,3.3843902633457743,3.3843902633457743,6.745368781616021,4.358898943540674,Solo,0,Superior
333,0,1,"Graham, Mr. George Edward",male,38.0,0,1,PC 17582,153.4625,C91,S,1,35-59,Mr,2,0,Adult,51.15416666666667,Muy_Alto,3,Grupo_Pequeño,C,0,25,Corto,Q3,PC,PC,5.039951348430309,3.9542040759860324,6.164414002968976,5.0,Pequeña,0,Superior
334,0,3,"Vander Planke, Mr. Leo Edmondus",male,16.0,2,0,345764,18.0,F0,S,0,0-17,Mr,3,0,Teen,9.0,Medio,2,Pareja,F,0,31,Corto,Q4,Numeric,Numeric,2.9444389791664403,2.302585092994046,4.0,5.5677643628300215,Pequeña,1,Inferior
335,1,1,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,35.0,1,0,PC 17611,133.65,C0,S,0,18-34,Mrs,2,0,Adult,66.825,Muy_Alto,2,Pareja,C,0,50,Medio,Q5,PC,PC,4.902678819257608,4.216930858544996,5.916079783099616,7.0710678118654755,Pequeña,0,Superior
336,0,3,"Denkoff, Mr. Mitto",male,25.0,0,0,349225,7.8958,F0,S,0,18-34,Mr,1,1,YoungAdult,7.8958,Bajo,1,Individual,F,0,18,Muy_Corto,Q1,Numeric,Numeric,2.1855792552411137,2.1855792552411137,5.0,4.242640687119285,Solo,0,Inferior
337,0,1,"Pears, Mr. Thomas Clinton",male,29.0,1,0,113776,66.6,C2,S,1,18-34,Mr,2,0,YoungAdult,33.3,Muy_Alto,2,Pareja,C,0,25,Corto,Q3,Numeric,Numeric,4.213607983048918,3.535145354171894,5.385164807134504,5.0,Pequeña,0,Superior
338,1,1,"Burns, Miss. Elizabeth Margaret",female,41.0,0,0,16966,134.5,E40,C,1,35-59,Miss,1,1,Adult,67.25,Muy_Alto,2,Pareja,E,0,31,Corto,Q4,Numeric,Numeric,4.908971640319756,4.223177434065069,6.4031242374328485,5.5677643628300215,Solo,0,Media
339,1,3,"Dahl, Mr. Karl Edwart",male,45.0,0,0,7598,8.05,F0,S,0,35-59,Mr,1,1,MidAge,8.05,Medio,1,Individual,F,0,21,Corto,Q2,Numeric,Numeric,2.2027647577118348,2.2027647577118348,6.708203932499369,4.58257569495584,Solo,0,Inferior
340,0,1,"Blackwell, Mr. Stephen Weart",male,45.0,0,0,113784,35.5,T,S,1,35-59,Mr,1,1,MidAge,35.5,Muy_Alto,1,Individual,T,0,28,Corto,Q4,Numeric,Numeric,3.597312260588446,3.597312260588446,6.708203932499369,5.291502622129181,Solo,0,Especial
341,1,2,"Navratil, Master. Edmond Roger",male,2.0,1,1,230080,26.0,F2,S,1,0-17,Master,3,0,Child,8.666666666666666,Medio,3,Grupo_Pequeño,F,0,30,Corto,Q4,Numeric,Numeric,3.295836866004329,2.268683541318364,1.4142135623730951,5.477225575051661,Pequeña,1,Inferior
342,1,1,"Fortune, Miss. Alice Elizabeth",female,24.0,3,2,19950,263.0,C23 C25 C27,S,1,18-34,Miss,6,0,YoungAdult,65.75,Muy_Alto,4,Grupo_Pequeño,C,1,30,Corto,Q4,Numeric,Numeric,5.575949103146316,4.200954297280359,4.898979485566356,5.477225575051661,Grande,0,Superior
343,0,2,"Collander, Mr. Erik Gustaf",male,28.0,0,0,248740,13.0,F0,S,0,18-34,Mr,1,1,YoungAdult,13.0,Alto,1,Individual,F,0,26,Corto,Q3,Numeric,Numeric,2.6390573296152584,2.6390573296152584,5.291502622129181,5.0990195135927845,Solo,0,Inferior
344,0,2,"Sedgwick, Mr. Charles Frederick Waddington",male,25.0,0,0,244361,13.0,F0,S,0,18-34,Mr,1,1,YoungAdult,13.0,Alto,1,Individual,F,0,42,Medio,Q5,Numeric,Numeric,2.6390573296152584,2.6390573296152584,5.0,6.48074069840786,Solo,0,Inferior
345,0,2,"Fox, Mr. Stanley Hubert",male,36.0,0,0,229236,13.0,F0,S,0,35-59,Mr,1,1,Adult,13.0,Alto,1,Individual,F,0,23,Corto,Q2,Numeric,Numeric,2.6390573296152584,2.6390573296152584,6.0,4.795831523312719,Solo,0,Inferior
346,1,2,"Brown, Miss. Amelia ""Mildred""",female,24.0,0,0,248733,13.0,F33,S,1,18-34,Miss,1,1,YoungAdult,13.0,Alto,1,Individual,F,0,29,Corto,Q4,Numeric,Numeric,2.6390573296152584,2.6390573296152584,4.898979485566356,5.385164807134504,Solo,0,Inferior
347,1,2,"Smith, Miss. Marion Elsie",female,40.0,0,0,31418,13.0,F0,S,0,35-59,Miss,1,1,Adult,13.0,Alto,1,Individual,F,0,25,Corto,Q3,Numeric,Numeric,2.6390573296152584,2.6390573296152584,6.324555320336759,5.0,Solo,0,Inferior
348,1,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,21.5,1,0,386525,16.1,F0,S,0,18-34,Mrs,2,0,YoungAdult,16.1,Alto,1,Individual,F,0,41,Medio,Q5,Numeric,Numeric,2.8390784635086144,2.8390784635086144,4.636809247747852,6.4031242374328485,Pequeña,0,Inferior
349,1,3,"Coutts, Master. William Loch ""William""",male,3.0,1,1,C.A. 37671,15.9,F0,S,0,0-17,Master,3,0,Child,7.95,Bajo,2,Pareja,F,0,38,Medio,Q5,CA,CA,2.8273136219290276,2.191653532286764,1.7320508075688772,6.164414002968976,Pequeña,1,Inferior
350,0,3,"Dimic, Mr. Jovan",male,42.0,0,0,315088,8.6625,F0,S,0,35-59,Mr,1,1,Adult,8.6625,Medio,1,Individual,F,0,16,Muy_Corto,Q1,Numeric,Numeric,2.2682524139135403,2.2682524139135403,6.48074069840786,4.0,Solo,0,Inferior
351,0,3,"Odahl, Mr. Nils Martin",male,23.0,0,0,7267,9.225,F0,S,0,18-34,Mr,1,1,YoungAdult,9.225,Medio,1,Individual,F,0,22,Corto,Q2,Numeric,Numeric,2.3248357019288655,2.3248357019288655,4.795831523312719,4.69041575982343,Solo,0,Inferior
352,0,1,"Williams-Lambert, Mr. Fletcher Fellows",male,40.0,0,0,113510,35.0,C128,S,1,35-59,Mr,1,1,Adult,35.0,Muy_Alto,1,Individual,C,0,38,Medio,Q5,Numeric,Numeric,3.58351893845611,3.58351893845611,6.324555320336759,6.164414002968976,Solo,0,Superior
353,0,3,"Elias, Mr. Tannous",male,15.0,1,1,2695,7.2292,F0,C,0,0-17,Mr,3,0,Teen,7.2292,Muy_Bajo,1,Individual,F,0,18,Muy_Corto,Q1,Numeric,Numeric,2.1076888046179385,2.1076888046179385,3.872983346207417,4.242640687119285,Pequeña,1,Inferior
354,0,3,"Arnold-Franchi, Mr. Josef",male,25.0,1,0,349237,17.8,F0,S,0,18-34,Mr,2,0,YoungAdult,8.9,Medio,2,Pareja,F,0,25,Corto,Q3,Numeric,Numeric,2.9338568698359038,2.2925347571405443,5.0,5.0,Pequeña,0,Inferior
355,0,3,"Yousif, Mr. Wazli",male,25.0,0,0,2647,7.225,F0,C,0,18-34,Mr,1,1,YoungAdult,7.225,Muy_Bajo,1,Individual,F,0,17,Muy_Corto,Q1,Numeric,Numeric,2.1071782966514356,2.1071782966514356,5.0,4.123105625617661,Solo,0,Inferior
356,0,3,"Vanden Steen, Mr. Leo Peter",male,28.0,0,0,345783,9.5,F0,S,0,18-34,Mr,1,1,YoungAdult,9.5,Medio,1,Individual,F,0,27,Corto,Q3,Numeric,Numeric,2.3513752571634776,2.3513752571634776,5.291502622129181,5.196152422706632,Solo,0,Inferior
357,1,1,"Bowerman, Miss. Elsie Edith",female,22.0,0,1,113505,55.0,E33,S,1,18-34,Miss,2,0,YoungAdult,27.5,Muy_Alto,2,Pareja,E,1,27,Corto,Q3,Numeric,Numeric,4.02535169073515,3.349904087274605,4.69041575982343,5.196152422706632,Pequeña,0,Media
358,0,2,"Funk, Miss. Annie Clemmer",female,38.0,0,0,237671,13.0,F0,S,0,35-59,Miss,1,1,Adult,13.0,Alto,1,Individual,F,0,25,Corto,Q3,Numeric,Numeric,2.6390573296152584,2.6390573296152584,6.164414002968976,5.0,Solo,0,Inferior
359,1,3,"McGovern, Miss. Mary",female,21.5,0,0,330931,7.8792,F0,Q,0,18-34,Miss,1,1,YoungAdult,7.8792,Bajo,1,Individual,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.1837114628556327,2.1837114628556327,4.636809247747852,4.47213595499958,Solo,0,Inferior
360,1,3,"Mockler, Miss. Helen Mary ""Ellie""",female,21.5,0,0,330980,7.8792,F0,Q,0,18-34,Miss,1,1,YoungAdult,7.8792,Bajo,1,Individual,F,0,33,Corto,Q5,Numeric,Numeric,2.1837114628556327,2.1837114628556327,4.636809247747852,5.744562646538029,Solo,0,Inferior
361,0,3,"Skoog, Mr. Wilhelm",male,40.0,1,4,347088,27.9,F0,S,0,35-59,Mr,6,0,Adult,4.6499999999999995,Muy_Bajo,6,Grupo_Mediano,F,0,18,Muy_Corto,Q1,Numeric,Numeric,3.3638415951183864,1.7316555451583495,6.324555320336759,4.242640687119285,Grande,0,Inferior
362,0,2,"del Carlo, Mr. Sebastiano",male,29.0,1,0,SC/PARIS 2167,27.7208,F0,C,0,18-34,Mr,2,0,YoungAdult,27.7208,Muy_Alto,1,Individual,F,0,25,Corto,Q3,SC_PARIS,Other,3.357621598945279,3.357621598945279,5.385164807134504,5.0,Pequeña,0,Inferior
363,0,3,"Barbara, Mrs. (Catherine David)",female,45.0,0,1,2691,14.4542,F0,C,0,35-59,Mrs,2,0,MidAge,7.2271,Muy_Bajo,2,Pareja,F,1,31,Corto,Q4,Numeric,Numeric,2.737880811060884,2.107433583211985,6.708203932499369,5.5677643628300215,Pequeña,0,Inferior
364,0,3,"Asim, Mr. Adola",male,35.0,0,0,SOTON/O.Q. 3101310,7.05,F0,S,0,18-34,Mr,1,1,Adult,7.05,Muy_Bajo,1,Individual,F,0,15,Muy_Corto,Q1,SOTON_OQ,Other,2.0856720914304723,2.0856720914304723,5.916079783099616,3.872983346207417,Solo,0,Inferior
365,0,3,"O'Brien, Mr. Thomas",male,25.0,1,0,370365,15.5,F0,Q,0,18-34,Mr,2,0,YoungAdult,7.75,Bajo,2,Pareja,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.803360380906535,2.169053700369523,5.0,4.358898943540674,Pequeña,0,Inferior
366,0,3,"Adahl, Mr. Mauritz Nils Martin",male,30.0,0,0,C 7076,7.25,F0,S,0,18-34,Mr,1,1,Adult,7.25,Muy_Bajo,1,Individual,F,0,30,Corto,Q4,C,Other,2.1102132003465894,2.1102132003465894,5.477225575051661,5.477225575051661,Solo,0,Inferior
367,1,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",female,60.0,1,0,110813,75.25,D37,C,1,35-59,Mrs,2,0,Senior,75.25,Muy_Alto,1,Individual,D,0,48,Medio,Q5,Numeric,Numeric,4.334017415487521,4.334017415487521,7.745966692414834,6.928203230275509,Pequeña,0,Media
368,1,3,"Moussa, Mrs. (Mantoura Boulos)",female,21.5,0,0,2626,7.2292,F0,C,0,18-34,Mrs,1,1,YoungAdult,7.2292,Muy_Bajo,1,Individual,F,0,30,Corto,Q4,Numeric,Numeric,2.1076888046179385,2.1076888046179385,4.636809247747852,5.477225575051661,Solo,0,Inferior
369,1,3,"Jermyn, Miss. Annie",female,21.5,0,0,14313,7.75,F0,Q,0,18-34,Miss,1,1,YoungAdult,7.75,Bajo,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.169053700369523,2.169053700369523,4.636809247747852,4.358898943540674,Solo,0,Inferior
370,1,1,"Aubart, Mme. Leontine Pauline",female,24.0,0,0,PC 17477,69.3,B35,C,1,18-34,Mrs,1,1,YoungAdult,34.65,Muy_Alto,2,Pareja,B,0,29,Corto,Q4,PC,PC,4.252771798816619,3.573749146860305,4.898979485566356,5.385164807134504,Solo,0,Superior
371,1,1,"Harder, Mr. George Achilles",male,25.0,1,0,11765,55.4417,E50,C,1,18-34,Mr,2,0,YoungAdult,55.4417,Muy_Alto,1,Individual,E,0,27,Corto,Q3,Numeric,Numeric,4.0332082470129285,4.0332082470129285,5.0,5.196152422706632,Pequeña,0,Media
372,0,3,"Wiklund, Mr. Jakob Alfred",male,18.0,1,0,3101267,6.4958,F0,S,0,0-17,Mr,2,0,YoungAdult,6.4958,Muy_Bajo,1,Individual,F,0,25,Corto,Q3,Numeric,Numeric,2.0143428636837015,2.0143428636837015,4.242640687119285,5.0,Pequeña,0,Inferior
373,0,3,"Beavan, Mr. William Thomas",male,19.0,0,0,323951,8.05,F0,S,0,18-34,Mr,1,1,YoungAdult,8.05,Medio,1,Individual,F,0,26,Corto,Q3,Numeric,Numeric,2.2027647577118348,2.2027647577118348,4.358898943540674,5.0990195135927845,Solo,0,Inferior
374,0,1,"Ringhini, Mr. Sante",male,22.0,0,0,PC 17760,135.6333,C0,C,0,18-34,Mr,1,1,YoungAdult,45.211099999999995,Muy_Alto,3,Grupo_Pequeño,C,0,19,Muy_Corto,Q1,PC,PC,4.91730069488021,3.8332200289702034,4.69041575982343,4.358898943540674,Solo,0,Superior
375,0,3,"Palsson, Miss. Stina Viola",female,3.0,3,1,349909,21.075,F0,S,0,0-17,Miss,5,0,Child,5.26875,Muy_Bajo,4,Grupo_Pequeño,F,0,26,Corto,Q3,Numeric,Numeric,3.0944457464900235,1.8355769727281086,1.7320508075688772,5.0990195135927845,Grande,1,Inferior
376,1,1,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,35.0,1,0,PC 17604,82.1708,C0,C,0,18-34,Mrs,2,0,Adult,41.0854,Muy_Alto,2,Pareja,C,0,37,Medio,Q5,PC,PC,4.420896324687287,3.7397008871924475,5.916079783099616,6.082762530298219,Pequeña,0,Superior
377,1,3,"Landergren, Miss. Aurora Adelia",female,22.0,0,0,C 7077,7.25,F0,S,0,18-34,Miss,1,1,YoungAdult,7.25,Muy_Bajo,1,Individual,F,0,31,Corto,Q4,C,Other,2.1102132003465894,2.1102132003465894,4.69041575982343,5.5677643628300215,Solo,0,Inferior
378,0,1,"Widener, Mr. Harry Elkins",male,27.0,0,2,113503,211.5,C82,C,1,18-34,Mr,3,0,YoungAdult,211.5,Muy_Alto,1,Individual,C,0,25,Corto,Q3,Numeric,Numeric,5.358941988364472,5.358941988364472,5.196152422706632,5.0,Pequeña,0,Superior
379,0,3,"Betros, Mr. Tannous",male,20.0,0,0,2648,4.0125,F0,C,0,18-34,Mr,1,1,YoungAdult,4.0125,Muy_Bajo,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,1.6119347926326877,1.6119347926326877,4.47213595499958,4.358898943540674,Solo,0,Inferior
